Trader ID,Bad Score
1001,0.002217279568378044
1002,0.0001287690107019105
1003,0.0006221435259650724
1004,0.004848694880298728
1005,0.007436793539292836
1006,0.0011333974174636717
1007,0.03764681778470074
1008,0.0025935893337834647
1009,0.0
1010,0.0006572195621477773
1011,0.01943290010339524
1012,0.0
1013,0.004453578702536193
1014,0.005483732843263702
1015,0.0
1016,0.010646481354333723
1017,0.0
1018,0.00761642571826532
1019,3.078880859328422e-05
1020,0.0022004188402810834
1021,0.0067816009508885325
1022,0.0
1023,0.0017527843379536055
1024,5.740085035841062e-06
1025,0.0015079353748191596
1026,0.0004074073098328565
1027,0.004989582697403725
1028,0.0010294719125701261
1029,6.467858772269167e-05
1030,0.0005560582923259409
1031,0.0
1032,6.2686566191629176e-06
1033,0.0007460465406329458
1034,0.0231946616240815
1035,0.0018405426689371072
1036,0.0016418772211882712
1037,0.007398424404353937
1038,0.008575810567918465
1039,0.02001650300642421
1040,0.0004459171562092112
1041,0.012113338163844986
1042,0.019227397104512045
1043,0.002613585634882641
1044,0.0
1045,0.008960540370947578
1046,0.0
1047,0.0
1048,0.003765681176970181
1049,0.006308454092920724
1050,0.00854464755239067
1051,0.0
1052,4.617914604048828e-05
1053,8.146129655562332e-05
1054,0.0014120371840896796
1055,6.3289107221515675e-06
1056,0.0011045016892322727
1057,0.001146522247829617
1058,2.978041643133374e-06
1059,0.00010772839478853245
1060,0.002370050356991256
1061,4.772959726372082e-06
1062,6.796942116163424e-05
1063,0.0
1064,0.0007246985536227769
1065,0.0003390666390965995
1066,0.0
1067,0.0006452221992326858
1068,0.005160746957187111
1069,0.0
1070,0.00021489835093388616
1071,0.0009728152451199966
1072,0.0024415587824985325
1073,0.00030706638016587604
1074,0.011669670431385414
1075,0.0037171108143991714
1076,0.017849083349446033
1077,0.0013365796548924856
1078,0.0
1079,0.012786872283529673
1080,0.00017224637046637202
1081,0.0
1082,0.0
1083,0.0007442728515564813
1084,0.00736738579179269
1085,0.00037147829961699653
1086,0.017886435306521044
1087,0.001126194200631809
1088,0.04815858523282327
1089,0.005042938933478702
1090,0.0
1091,0.0
1092,0.00012684089457241178
1093,0.002516832472190852
1094,0.015157442263455804
1096,8.949341205901906e-05
1097,3.156669559374452e-07
1098,0.005035431853614293
1099,0.013731644322017247
1100,0.0051745667131005615
1101,0.0029440264869131
1102,0.0
1103,0.006651507371620358
1104,0.004874487585914171
1105,0.005279032400712015
1106,0.0
1107,0.0007850226875604213
1108,0.009740093866658167
1109,0.0006489854552204097
1110,0.00101168084957129
1111,2.5449520228177305e-05
1112,0.0025175776933877903
1113,2.2472228712265978e-05
1114,0.0009162343884014015
1115,0.0
1116,7.097920103866488e-06
1117,0.0018467771860561906
1118,1.7660010108720373e-06
1120,0.00019039645394611205
1121,0.0001154077006577694
1122,0.013194903061285835
1123,0.0018961786488441077
1124,2.1686435425622313e-06
1125,0.00018659122983155188
1126,0.0003968798488907545
1127,0.0003373007977702322
1128,0.0014310580675302097
1129,0.001055826380808893
1130,0.0005133639151981365
1131,0.0005494118288699018
1132,0.0
1133,0.0023162382703808804
1134,0.0
1135,0.0
1136,0.004227868565450648
1137,0.00089681759596321
1138,0.012647966841844232
1139,0.004773556265756341
1140,0.00018670291541949944
1141,0.0006307672075551272
1142,0.0
1143,0.003592256421364813
1144,0.04640147998924034
1145,0.0
1146,0.0
1147,0.014666400080035655
1148,0.0
1149,0.0034193929019019913
1151,0.0
1152,0.0
1153,0.0002368926169322446
1154,0.0
1155,2.0240957377664395e-05
1156,0.00020564145418400435
1157,0.00018603409518846444
1158,0.0008381911355912491
1159,0.00013635061690828968
1160,0.0
1161,0.0004557922608654463
1162,0.0
1163,0.010677862429241135
1164,0.0
1165,0.0
1166,0.0020281727200421504
1167,0.0
1168,0.0012276345263554013
